"ENROLLMENT ID","ENROLLMENT STATE","PROVIDER TYPE CODE","PROVIDER TYPE TEXT","NPI","MULTIPLE NPI FLAG","CCN","ASSOCIATE ID","ORGANIZATION NAME","DOING BUSINESS AS NAME","INCORPORATION DATE","INCORPORATION STATE","ORGANIZATION TYPE STRUCTURE","ORGANIZATION OTHER TYPE TEXT","PROPRIETARY_NONPROFIT","NURSING HOME PROVIDER NAME","AFFILIATION ENTITY NAME","AFFILIATION ENTITY ID","ADDRESS LINE 1","ADDRESS LINE 2","CITY","STATE","ZIP CODE"
O20110628000116,AZ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1376834580,N,035283,9032397773,SANTE CHANDLER LLC,SANTE OF CHANDLER,11/26/2008,AZ,LLC,,P,SANTE OF CHANDLER,SANTE,466,825 S 94TH ST,,CHANDLER,AZ,852246281
O20110628000397,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1104801612,N,056125,9436270758,A.B.R.H. INC.,ALAMITOS-BELMONT REHABILITATION HOSPITAL,06/01/1998,NV,CORPORATION,,P,,,,3901 E 4TH ST,,LONG BEACH,CA,908141632
O20110628000874,WY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1396034112,N,535054,0244418945,ALTERNATIVE ELDER LIVING INC,GREEN HOUSE LIVING FOR SHERIDAN,05/01/2007,WY,CORPORATION,,N,GREEN HOUSE LIVING FOR SHERIDAN,,,2311 SHIRLEY CV,,SHERIDAN,WY,828018306
O20110629000373,KS,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1417946187,N,175525,8325226954,"THE SCOTT COUNTY REST HOME, INC.",PARK LANE NURSING HOME,05/02/1966,KS,CORPORATION,,N,PARK LANE NURSING HOME,,,210 E PARK LN,,SCOTT CITY,KS,678711960
O20110701000174,NC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1275823155,N,345337,0840478376,"PEAK RESOURCES-ALAMANCE, INC.",PEAK RESOURCES-ALAMANCE INC,05/01/2011,NC,CORPORATION,,P,"PEAK RESOURCES - ALAMANCE, INC","PEAK RESOURCES, INC.",397,215 COLLEGE ST,,GRAHAM,NC,272532206
O20110701000355,OK,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1316952153,N,375548,1254519705,AYERS NURSING HOME INC,,05/27/1970,OK,CORPORATION,,P,AYERS NURSING HOME,,,801 B ST,,SNYDER,OK,735662023
O20110711000335,WA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1164467734,N,505463A,9234317504,SUNRISE VIEW CONVALESCENT CENTER LLC,,06/22/2011,WA,LLC,,P,SUNRISE VIEW CONVALESCENT CTR,,,2520 MADISON ST,,EVERETT,WA,982034868
O20110711000616,AR,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1659662229,N,045308,3678751963,"HLNC, INC",HERITAGE LIVING CENTER,03/22/2011,AR,CORPORATION,,P,HERITAGE LIVING CENTER,ANTHONY & BRYAN ADAMS,36,1175 MORNINGSIDE DRIVE,HERITAGE LIVING CENTER,CONWAY,AR,720343647
O20110712000445,PA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1831498567,N,395493,8729256045,"JULIA RIBAUDO HEALTHCARE GROUP, LLC",JULIA RIBAUDO EXTENDED CARE CENTER,02/15/2011,OH,LLC,,P,JULIA RIBAUDO EXTENDED CARE CENTER,SABER HEALTHCARE GROUP,461,1404 GOLF PARK DRIVE,JULIA RIBAUDO EXTENDED CARE CENTER,LAKE ARIEL,PA,184364252
O20110712000648,MA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1730287632,N,225472,2961670294,JEWISH REHABILITATION CENTER FOR AGED OF THE NORTH SHORE INC,JEFFREY & SUSAN BRUDNICK CENTER FOR LIVING,09/27/1944,MA,CORPORATION,,N,JEFFREY & SUSAN BRUDNICK CENTER FOR LIVING,CHELSEA JEWISH LIFECARE,138,240 LYNNFIELD ST,,PEABODY,MA,019605055
O20110713000699,NE,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1740574284,N,285135,1557539756,"LINDAHL HEALTHCARE, INC.",WAYNE COUNTRYVIEW CARE AND REHABILITATION,05/23/2011,NV,CORPORATION,,P,WAYNE COUNTRYVIEW CARE AND REHABILITATION,THE ENSIGN GROUP,507,811 E 14TH ST,,WAYNE,NE,687871216
O20110713000757,NE,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1568755577,N,285183,1052589256,"RANDOLPH HEALTHCARE, INC.",COLONIAL MANOR OF RANDOLPH,05/23/2011,NV,CORPORATION,,P,COLONIAL MANOR OF RANDOLPH,THE ENSIGN GROUP,507,811 S MAIN ST,,RANDOLPH,NE,687711706
O20110713000774,NE,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1669765616,N,285130,7214105410,"MONROE HEALTHCARE, INC.",BEATRICE HEALTH AND REHABILITATION,05/23/2011,NV,CORPORATION,,P,BEATRICE HEALTH AND REHABILITATION,THE ENSIGN GROUP,507,1800 IRVING ST,,BEATRICE,NE,683102236
O20110713000791,NE,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1568755528,N,285055,4486822681,STANTON LAKE HEALTHCARE INC,FALLS CITY NURSING AND REHABILITATION CENTER,05/23/2011,NV,CORPORATION,,P,FALLS CITY NURSING AND REHABILITATION CENTER,THE ENSIGN GROUP,507,1720 BURTON DR,,FALLS CITY,NE,683552438
O20110714000486,PA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1063711786,N,395176A,6800064056,"AMBLER HEALTHCARE GROUP, LLC",AMBLER EXTENDED CARE CENTER,02/15/2011,OH,LLC,,P,AMBLER EXTENDED CARE CENTER,SABER HEALTHCARE GROUP,461,32 SOUTH BETHLEHEM PIKE,AMBLER EXTENDED CARE CENTER,AMBLER,PA,190025801
O20110714000671,PA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1609167154,N,395983,3779751946,KEARSLEY OPERATOR LP,KEARSLEY REHABILITATION AND NURSING CENTER,03/18/2011,PA,PARTNERSHIP,,P,KEARSLEY REHABILITATION AND NURSING CENTER,MARQUIS HEALTH SERVICES,336,2100 NORTH 49TH STREET,KEARSLEY LONG TERM CARE/KEARSLEY REHAB AND NURSING,PHILADEPHIA,PA,191312634
O20110714000835,TN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1245539576,N,445506,1951218817,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,GOOD SAMARITAN SOCIETY - FAIRFIELD GLADE,09/22/1922,ND,CORPORATION,,N,GOOD SAMARITAN SOCIETY - FAIRFIELD GLADE,EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,214,100 SAMARITAN WAY,,CROSSVILLE,TN,385581401
O20110715000309,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1932130101,N,265677,0547438657,"GENERAL BAPTIST NURSING HOME, INC.",GENERAL BAPTIST NURSING HOME,02/13/2014,MO,CORPORATION,,N,CAMPBELL HEALTHCARE & SENIOR LIVING,GENERAL BAPTIST HEALTHCARE,234,17108 US HIGHWAY 62,,CAMPBELL,MO,639336383
O20110718000191,IN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1275678864,N,155381,1153216627,RIVERVIEW HOSPITAL,HARBOUR MANOR HEALTH & LIVING COMMUNITY,,,OTHER,COUNTY GOVERNMENT,N,HARBOUR MANOR HEALTH & LIVING COMMUNITY,CARDON & ASSOCIATES,105,1667 SHERIDAN RD,,NOBLESVILLE,IN,460628723
O20110718000543,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1699074880,N,335243,5092983072,ORNC LLC,CHESTNUT PARK REHABILITATION AND NURSING CENTER,12/22/2010,NY,LLC,,P,CHESTNUT PARK REHABILITATION AND NURSING CENTER,UPSTATE SERVICES GROUP,538,330 CHESTNUT ST,,ONEONTA,NY,138201212
O20110719000595,IA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1104110642,N,165156,4587832530,"GYPSUM CREEK HEALTHCARE, INC.",FORT DODGE HEALTH AND REHABILITATION,05/23/2011,NV,CORPORATION,,P,FORT DODGE HEALTH AND REHABILITATION,THE ENSIGN GROUP,507,728 14TH AVE N,,FORT DODGE,IA,505017016
O20110719000597,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1922398288,N,335218,5496923443,CRNC LLC,CORTLAND PARK REHABILITATION AND NURSING CENTER,12/22/2010,NY,LLC,,P,CORTLAND PARK REHABILITATION AND NURSING CENTER,UPSTATE SERVICES GROUP,538,193 CLINTON AVE,,CORTLAND,NY,130451420
O20110720000019,CT,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1033267331,N,075374,7911175872,MONSIGNOR BOJNOWSKI MANOR INC,,10/28/1974,CT,CORPORATION,,N,MONSIGNOR BOJNOWSKI MANOR,,,50 PULASKI ST,,NEW BRITAIN,CT,060533565
O20110720000084,IA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1295029734,N,165362,1153599022,"CENTRAL AVENUE HEALTHCARE, INC.",CLARION WELLNESS AND REHABILITATION CENTER,05/23/2011,NV,CORPORATION,,P,CLARION WELLNESS AND REHABILITATION CENTER,THE ENSIGN GROUP,507,110 13TH AVE SW,,CLARION,IA,505252004
O20110720000250,IA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1003100546,N,165428,8123296001,"CHEROKEE HEALTHCARE, INC.",CAREAGE HILLS REHABILITATION AND HEALTHCARE,05/23/2011,NV,CORPORATION,,P,CAREAGE HILLS REHABILITATION AND HEALTHCARE,THE ENSIGN GROUP,507,725 N 2ND ST,,CHEROKEE,IA,510121229
O20110720000389,OH,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1033405170,N,366396,0840468740,"ATHENS LTC, INC",THE LAURELS OF ATHENS,08/27/2007,OH,CORPORATION,,P,"LAURELS OF ATHENS, THE",CIENA HEALTHCARE/LAUREL HEALTH CARE,144,70 COLUMBUS CIRCLE DR,,ATHENS,OH,45701
O20110720000669,IA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1174817712,N,165245,4284802109,"RIVERSIDE HEALTHCARE, INC.",HILLCREST HEALTH CARE CENTER,05/23/2011,NV,CORPORATION,,P,HILLCREST HEALTH CARE CENTER,THE ENSIGN GROUP,507,2121 AVENUE L,,HAWARDEN,IA,510231334
O20110720000761,OK,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1699007534,N,375241,3678741501,CONHOLD OF CATOOSA LLC,ROLLING HILLS CARE CENTER,05/21/2009,OK,LLC,,P,ROLLING HILLS CARE CENTER,,,801 N 193RD EAST AVE,ROLLING HILLS CARE CENTER,CATOOSA,OK,740153066
O20110721000227,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1497086979,N,375346,1355519109,CONHOLD OF MANNFORD LLC,CIMARRON POINTE CARE CENTER,05/21/2009,OK,LLC,,P,CIMARRON POINTE CARE CENTER,,,404 E CIMARRON,CIMARRON POINTE CARE CENTER,MANNFORD,OK,740448904
O20110721000433,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1326336470,N,265165,3577731330,N & R OF CHARLESTON LLC,CHARLESTON MANOR,06/07/2011,MO,LLC,,P,CHARLESTON MANOR,JAMES & JUDY LINCOLN,290,1220 E MARSHALL ST,,CHARLESTON,MO,638341349
O20110721000705,NJ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1588898886,N,315224,5991973786,"FOREST MANOR MANAGEMENT, LLC",FOREST MANOR HEALTH CARE CENTER,01/16/2007,DE,LLC,,P,FOREST MANOR HCC,,,145 STATE PARK ROAD,,HOPE,NJ,078444206
O20110721000778,SC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1265587794,N,425035,0840468641,NEWBERRY OPERATOR LLC,J. F. HAWKINS,10/13/2010,DE,LLC,,P,J F HAWKINS NURSING HOME,PRESTIGE ADMINISTRATIVE SERVICES,416,1330 KINARD ST,,NEWBERRY,SC,291083038
O20110721000843,OK,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1073510913,N,375258,6608044409,"SPIRO NURSING HOME, INC.",,06/22/1967,OK,CORPORATION,,P,"SPIRO NURSING HOME, INC.",,,401 S MAIN ST,,SPIRO,OK,749592601
O20110721000894,OK,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1124326434,N,375194,0840468658,CONHOLD OF PONCA LLC,SHAWN MANOR NURSING HOME,05/21/2009,OK,LLC,,P,SHAWN MANOR NURSING HOME,,,2024 TURNER ST,,PONCA CITY,OK,746042732
O20110722000188,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1023316023,N,555122,8426226259,"AZALEA HOLDINGS, LLC",MCKINLEY PARK CARE CENTER,01/25/2011,CA,LLC,,P,MCKINLEY PARK CARE CENTER,PROVIDENCE GROUP,429,3700 H ST,,SACRAMENTO,CA,958164611
O20110722000655,AZ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1992096101,N,035282,6103094859,ASANTE TRC OF SURPRISE LLC,SANTE OF SURPRISE,02/05/2010,AZ,LLC,,P,SANTE OF SURPRISE,SANTE,466,14775 W YORKSHIRE DR,,SURPRISE,AZ,853747224
O20110725000258,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1568435402,N,335011,5799953477,ST. PATRICK'S HOME FOR THE AGED AND INFIRM,,11/11/1965,NY,CORPORATION,,N,ST PATRICKS HOME,,,66 VAN CORTLANDT PARK S,,BRONX,NY,104633102
O20110725000298,MA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1386936474,N,225423,1850569542,MANGWA INVESTMENTS INC,SAVOY NURSING & REHABILITATION CENTER,11/23/2010,DE,CORPORATION,,P,SAVOY NURSING & REHAB CTR,,,670 COUNTY ST,,NEW BEDFORD,MA,027406719
O20110726000790,PA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1578550562,N,395798,8022286616,TRANSITIONS HEALTHCARE GETTYBURG LLC,,05/10/2011,PA,LLC,,P,TRANSITIONS HEALTHCARE GETTYSBURG,,,595 BIGLERVILLE RD,TRANSITIONS HEALTHCARE GETTYSBURG,GETTYSBURG,PA,173258002
O20110728000061,PA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1497757710,N,395556,8820266398,"SMNRC, LP",SHENANDOAH MANOR NURSING CENTER,04/20/2010,PA,PARTNERSHIP,,P,,,,101 E WASHINGTON ST,,SHENANDOAH,PA,179761701
O20110728000068,PA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1184626491,N,395589,6002084571,"MCNRC, LP",MOUNT CARMEL NURSING AND REHABILITATION CENTER,04/20/2010,PA,PARTNERSHIP,,P,,,,2616 LOCUST GAP HIGHWAY,MOUNT CARMEL NURSING AND REHABILITATION CENTER,MOUNT CARMEL,PA,178511855
O20110729000126,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1750670469,N,555825,1052589470,"3GENCARE, INC",SAN MARINO MANOR,07/04/2010,NV,CORPORATION,,P,SAN MARINO MANOR,,,6812 OAK AVE,,SAN GABRIEL,CA,917752030
O20110801000426,MI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1063419489,N,235602,0042489445,"CLINTON AREA CARE CENTER, INC",HAZEL I FINDLAY COUNTRY MANOR,07/01/1982,MI,CORPORATION,,N,HAZEL I FINDLAY COUNTRY MANOR,,,1101 S SCOTT RD,,SAINT JOHNS,MI,488798044
O20110802000099,PA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1689676991,N,395875,8820266398,"SMNRC, LP",HOMETOWN NURSING AND REHABILITATION CENTER,04/20/2010,PA,PARTNERSHIP,,P,GREENWOOD CENTER FOR NURSING AND REHAB,,,149 LAFAYETTE AVE,,TAMAQUA,PA,182524619
O20110802000610,AZ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1518940550,N,035231,3870762164,"ARIZONA RETIREMENT CENTERS, INC.",SIERRA WINDS,08/30/1984,AZ,CORPORATION,,N,SIERRA WINDS,,,17300 N 88TH AVE,,PEORIA,AZ,853823501
O20110802000623,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1477550911,N,265740,5597934885,"COMMUNITY CARE CENTER OF LOUISIANA, INC",MAPLE GROVE LODGE,12/14/1987,MO,CORPORATION,,P,MAPLE GROVE LODGE,COMMUNITY CARE CENTERS,154,2407 KENTUCKY ST,,LOUISIANA,MO,633532503
O20110803000784,NV,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1205141033,N,295080,2264627967,PINNACLE HEALTH FACILITIES XXXI L P,MOUNTAIN VIEW CARE CENTER,11/13/2007,TX,PARTNERSHIP,,P,MOUNTAIN VIEW CARE CENTER,,,601 ADAMS BLVD,MOUNTAIN VIEW CARE CENTER,BOULDER CITY,NV,890052219
O20110804000414,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1154609386,N,195631,0244409464,ST LUKE #2 LLC,ST. LUKE'S LIVING CENTER,10/10/2008,LA,LLC,,P,ST LUKE'S LIVING CENTER,,,450A S CLAIBORNE AVE,FL 6,NEW ORLEANS,LA,701121310
O20110804000594,MI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1649261488,N,235248,3173504982,"LIFECARE, INC.",FRIENDSHIP VILLAGE,12/21/1971,MI,CORPORATION,,N,FRIENDSHIP VILLAGE,,,1400 N DRAKE RD,,KALAMAZOO,MI,490061978
O20110805000367,OK,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1972685816,N,375550,5597755306,ALVA HOSPITAL AUTHORITY,SHARE MEDICAL CENTER,10/01/1968,OK,OTHER,PUBLIC TRUST,N,SHARE MEDICAL CENTER,,,730 SHARE DR,SHARE MEDICAL CENTER,ALVA,OK,737173616
O20110808000222,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1073541850,N,335351,4183618101,NATHAN LITTAUER HOSPITAL ASSOCIATION,NATHAN LITTAUER HOSPITAL & NURSING HOME,05/01/1894,NY,CORPORATION,,N,NATHAN LITTAUER HOSPITAL NURSING HOME,,,99 E STATE ST,,GLOVERSVILLE,NY,120781203
O20110808000576,IA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1184917148,N,165444,6901075969,PRAIRIE CREEK HEALTHCARE INC,WEST BEND HEALTH AND REHABILITATION,05/23/2011,NV,CORPORATION,,P,WEST BEND HEALTH AND REHABILITATION,THE ENSIGN GROUP,507,203 4TH ST NW,,WEST BEND,IA,505975114
O20110809000182,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1902194905,N,146067,2668641663,"GENEVA NURSING AND REHABILITATION CENTER, LLC",,,,LLC,,P,BRIA OF GENEVA,BRIA HEALTH SERVICES,88,1101E STATE ST,,GENEVA,IL,601342438
O20110809000317,PA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1801195524,N,395311,1557530565,"BRYN MAWR HEALTHCARE GROUP, LLC",BRYN MAWR EXTENDED CARE CENTER,02/15/2011,OH,LLC,,P,BRYN MAWR EXTENDED CARE CENTER,SABER HEALTHCARE GROUP,461,956 RAILROAD AVENUE,,BRYN MAWR,PA,190103831
O20110811000541,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1629006937,N,335327,5294904058,"BRIDGE VIEW NURSING HOME, INC.",,07/17/1998,NY,CORPORATION,,P,BRIDGE VIEW NURSING HOME,,,143-10 20TH AVE,,WHITESTONE,NY,113573046
O20110811000551,TN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1578697751,N,445508,3375712136,COUNTY OF OBION,OBION COUNTY NURSING HOME,,,OTHER,GOVERMENT OWNED,N,OBION COUNTY NURSING HOME,,,1084 EAST COUNTY HOME ROAD,,UNION CITY,TN,382618006
O20110811000595,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1881622785,N,335472,9234308099,"MIDWAY NURSING HOME, INC.",,07/17/1998,NY,CORPORATION,,P,CENTRAL QUEENS REHAB & NURSING CENTER,,,6995 QUEENS MIDTOWN EXPY,,MASPETH,NY,113781922
O20110812000300,MA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1528062387,N,225540,5092984807,DEUTSCHES ALTENHEIM INC,GERMAN CENTRE FOR EXTENDED CARE,01/18/1932,MA,CORPORATION,,N,GERMAN CENTER FOR EXTENDED CARE,CHELSEA JEWISH LIFECARE,138,2222 CENTRE ST,,WEST ROXBURY,MA,021324034
O20110815000134,PA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1386937399,N,395398,3971772625,"ENVOY OF SOMERSET, LLC",SIEMON'S LAKEVIEW MANOR NURSING AND REHABILITATION CENTER,03/21/2011,FL,LLC,,P,SOMERSET HEALTHCARE & REHABILITATION CENTER,CONSULATE HEALTH CARE/INDEPENDENCE LIVING CENTERS/NSPIRE HEALTHCARE/RAYDIANT HEALTH CARE,158,228 SIEMON DR,,SOMERSET,PA,155017055
O20110815000746,OK,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1467730036,N,375492,6103095807,HOMESTEAD OF HUGO LLC,HOMESTEAD OF HUGO,05/20/2011,OK,LLC,,P,HOMESTEAD OF HUGO,BGM ESTATE,78,1001 HERITAGE WAY,,HUGO,OK,74743
O20110815000930,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1215981998,N,525507,4587560586,POLK COUNTY DEPT OF ADMINISTRATION,,,,OTHER,COUNTY OWNED,N,GOLDEN AGE MANOR,,,220 SCHOLL CT,,AMERY,WI,540011298
O20110816000110,RI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1437458684,N,415079,8527237148,"ASLC OPCO RI I, LLC",TRINITY HEALTH AND REHABILITATION CENTER,05/07/2007,RI,LLC,,P,TRINITY HEALTH AND REHABILITATION CENTER,,,4 ST JOSEPH STREET,TRINITY HEALTH AND REHABILITATION CENTER,WOONSOCKET,RI,028955416
O20110816000736,MI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1326124322,N,235088,7911176581,COUNTY OF GRAND TRAVERSE,GRAND TRAVERSE MEDICAL CARE,,,OTHER,GOVERNMENTAL,N,GRAND TRAVERSE PAVILIONS,,,1000 PAVILLIONS CIR,,TRAVERSE CITY,MI,496843198
O20110817000449,MD,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1275827677,N,215253,0446429955,"HARFORD ROAD HEALTH CARE, LLC",FUTURECARE COLD SPRING,04/13/2011,MD,LLC,,P,FUTURE CARE COLD SPRING,FUTURE CARE/LIFEBRIDGE HEALTH,232,4700 HARFORD ROAD,FUTURECARE COLD SPRING,BALTIMORE,MD,212143204
O20110818000297,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1780900068,N,055707,6800929381,KF ONTARIO HEALTHCARE LLC,ONTARIO HEALTHCARE CENTER,01/22/2010,CA,LLC,,P,ONTARIO HEALTHCARE CENTER,CAMBRIDGE HEALTHCARE SERVICES,98,1661 S EUCLID AVE,,ONTARIO,CA,917625826
O20110818000847,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1275622003,N,145624,6305976366,"PETERSEN HEALTH NETWORK, LLC",FLORA GARDENS CARE CENTER,06/16/2009,IL,LLC,,P,FLORA GARDENS CARE CENTER,PETERSEN HEALTH CARE,399,701 SHADWELL AVE,,FLORA,IL,628392310
O20110819000150,ND,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1144500596,N,355039,2668642109,GRIGGS COUNTY NURSING HOME,GRIGGS COUNTY CARE CENTER,07/01/2011,ND,CORPORATION,,N,,,,107 12TH ST S,,COOPERSTOWN,ND,584254501
O20110823000333,MN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1184622870,N,245587,8527238955,EBENEZER SOCIETY,EBENEZER CARE CENTER,01/17/1919,MN,CORPORATION,,N,EBENEZER CARE CENTER,,,2545 PORTLAND AVE,,MINNEAPOLIS,MN,554044406
O20110823001059,OK,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1376840892,N,375458,6305016684,LIVING CENTER LLC,THE LIVING CENTER,03/02/2010,GA,LLC,,P,THE LIVING CENTER,MARSH POINTE MANAGEMENT,337,1409 N 17TH ST,THE LIVING CENTER,ENID,OK,737012685
O20110824000204,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1194022681,N,375457,6709056005,"BAN NH, LLC",BETTY ANN NURSING CENTER,03/02/2010,GA,LLC,,P,BETTY ANN NURSING CENTER,MARSH POINTE MANAGEMENT,337,1400 S MAIN ST,BETTY ANN NURSING CENTER,GROVE,OK,743445310
O20110824000246,IA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1801889811,N,165437,7113197419,"COLONIAL MANORS OF FAYETTE, INC",MAPLE CREST MANOR,01/30/1974,IA,CORPORATION,,P,MAPLE CREST MANOR,,,100 BOLGER DR,,FAYETTE,IA,521429762
O20110824000428,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1932496767,N,055932,3274703590,"FOUR SEASONS HEALTHCARE & WELLNESS CENTER, LP",,06/07/2011,CA,PARTNERSHIP,,P,"FOUR SEASONS HEALTHCARE & WELLNESS CENTER, LP",,,5335 LAUREL CANYON BLVD,,NORTH HOLLYWOOD,CA,916072711
O20110824000697,OK,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1154628790,N,375116,8527238864,"OAK LAKE, LLC",GRAND LAKE VILLA,03/02/2010,GA,LLC,,P,GRAND LAKE VILLA,MARSH POINTE MANAGEMENT,337,103 HAR-BER RD,GRAND LAKE VILLA,GROVE,OK,74344
O20110824000789,OK,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1467759951,N,375182,9830369180,SENIOR NH LLC,ENID SENIOR CARE,03/02/2010,GA,LLC,,P,ENID SENIOR CARE,MARSH POINTE MANAGEMENT,337,410 N 30TH ST,ENID SENIOR CARE,ENID,OK,737013774
O20110825000515,AR,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1689973273,N,045445,3577733773,"COUNTRY CLUB GARDENS, LLC",LAKE HAMILTON HEALTH AND REHAB,11/01/2007,AR,LLC,,P,LAKE HAMILTON HEALTH AND REHAB,CENTRAL ARKANSAS NURSING CENTERS,129,120 PITTMAN ROAD,LAKE HAMILTON HEALTH AND REHAB,HOT SPRINGS,AR,719139001
O20110826000694,AR,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1568755635,N,045410,5991975062,"LEGACY HEIGHTS NURSING AND REHAB, LLC",,04/07/2011,,LLC,,P,"LEGACY HEIGHTS NURSING AND REHAB, LLC",CENTRAL ARKANSAS NURSING CENTERS,129,900 W 12TH ST,,RUSSELLVILLE,AR,728016606
O20110901000375,CT,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1649338567,N,075138,4486824372,BLOOMFIELD HEALTH CARE CENTER OF CONNECTICUT LLC,BLOOMFIELD HEALTH CARE CENTER,03/19/1999,CT,LLC,,P,BLOOMFIELD HEALTH CARE CENTER,NATIONAL HEALTH CARE ASSOCIATES,363,355 PARK AVE,,BLOOMFIELD,CT,060023105
O20110901000556,NC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1225000888,N,345024,6800066705,"CLAPP'S NURSING CENTER, INC.",,10/01/1975,NC,CORPORATION,,P,CLAPPS NURSING CENTER INC,,,5229 APPOMATTOX RD,,PLEASANT GARDEN,NC,273138202
O20110901000579,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1316264567,N,555119,4880864784,ST VINCENT HEALTHCARE LLC,ST VINCENT HEALTHCARE,02/25/2010,CA,LLC,,P,SAINT VINCENT HEALTHCARE,,,1810 N FAIR OAKS AVE,,PASADENA,CA,911031619
